id_i,id_j,x,Y
2,37,0.9890293165362153,1.4314557716526117
2,38,0.0955568655914423,1.1462878990674592
2,39,3.5226852521044623,1.1458151220925752
2,40,0.5093935587793181,1.1200500345142819
2,41,3.249770427489384,2.5694598532181887
2,42,7.425706427061077,4.542222355427246
2,43,1.927224847323018,1.8546392926100381
2,44,0.1793857793661205,1.4413479485864253
2,45,0.4339599887225393,0.9179273286908569
2,46,1.0184360800191916,2.6095690896181596
2,47,1.9460802963908577,2.317188613306473
2,48,0.34156226610597046,1.1676275075960492
2,49,0.00034631128116590195,0.8968420040417996
2,50,1.539579408579137,1.7265285610985008
2,51,5.250654972533405,3.167673951294713
2,52,4.14584026830707,3.02531886452453
2,53,0.5570633681071995,1.4178734424171269
2,54,3.2234905393628894,2.9015160774680595
2,55,0.9363701648164162,1.758029971980375
2,56,0.005179756157972756,0.865151104796019
2,57,0.011371888113232202,0.297644817795651
2,58,0.5738679657866209,0.9523826697765876
2,59,0.24830158490406873,1.9302473138582283
2,60,0.005190802359613002,1.4506245578847805
2,61,3.133091732274347,2.7513556592892603
2,62,0.040999275706668975,0.6398525154732725
2,63,0.46658934093200544,1.2351172479528916
2,64,5.399167644917481,3.071749479627499
2,65,0.17636102606331389,0.81221207518362
2,66,0.036141398423732186,0.8954690283692684
2,67,0.906028637692546,1.2721943529136666
2,68,1.5139764600301506,2.235289195543081
2,69,4.820863953818685,2.701069019891616
2,70,0.6365189432554216,0.8855433358701337
2,71,0.2797419028865472,0.452526965932164
2,72,3.3434138255340304,2.0530303064230884
2,73,0.027178358823509864,1.0756171276350792
2,74,4.387133389807649,2.3933464283756885
2,75,9.737181969681043,6.24552537425934
2,76,0.0017962037743443169,0.8774902134166344
2,77,1.9619926633303995,2.0153904979281885
2,78,1.261971462288689,1.7922741001429463
2,79,3.3667191807269776,2.4662763302376933
2,80,6.777213622200687,4.904846668977032
3,4,3.2014986270737413,2.503577950173053
3,5,0.7423179424869362,1.6681940988630033
3,6,1.872677404627322,1.836782510935035
3,7,7.342245075773177,4.8165597315990505
3,8,0.5067889765705833,1.3932258233642725
3,9,0.966205959229026,1.6080879493422786
3,10,1.3218535497463475,1.173772850062714
3,11,0.925183604292576,1.680529687420008
3,12,0.1426478227204787,0.9118454168104414
3,13,1.4602574544489584,2.0453727424694383
3,14,0.8498636465758777,0.34868510108178685
3,15,0.5284715070565692,0.5316776425008092
3,16,0.5145620041941841,1.4390037831646065
3,17,3.6977427969981855,3.780335191051707
3,18,3.6244833432514474,3.229771045031342
3,19,0.5199497322355021,0.9187493990177608
3,20,0.010651870854186857,0.1592997277381154
3,21,0.20647034284330368,1.4745782820024609
3,22,1.4586685894661298,1.6890426837115893
3,23,1.4855035846221345,2.0381039012582596
3,24,0.7971820987962587,1.4562404105035247
3,25,2.361936095506559,2.195789510313527
3,26,0.8477437338306781,2.9031845898619273
3,27,0.38953413484220933,1.191702086898315
3,28,2.929777211049552,2.385266000898144
3,29,0.17896894886115905,1.0287601367285686
3,30,1.3104145431365477,1.3634389132144455
3,31,0.29008766404170777,1.64011027937851
3,32,9.496058895019106,5.571152280618878
3,33,4.221017925061217,3.428480315352903
3,34,0.96600539120279,1.6253042105081732
3,35,0.4153595408059208,1.8171727014691736
3,36,0.2084965101462005,1.314338053567281
3,37,0.07847426358492923,0.43254474131864107
3,38,0.1642228722107512,0.4188675435784053
3,39,1.3514407556871844,2.3799049508820427
3,40,4.2097486073925816e-07,0.6956448088552094
3,41,1.184494874108036,0.931946147159192
3,42,4.042705348427705,2.6865433742789735
3,43,0.4541119521688456,1.8593686195684265
3,44,0.0845805558565508,0.33218377845401936
3,45,0.0030925335991611215,0.5682986649197757
3,46,0.08691234207703226,0.7100524166402564
3,47,4.449512536531423,2.599161331529114
3,48,0.01688275658746073,0.4162777090378984
3,49,0.48407850977883915,0.48298526725759017
3,50,3.822669553316079,2.6807410700896783
3,51,2.487130296179709,2.066110732219812
3,52,1.7470672310564013,1.5322645384265476
3,53,2.1337430214025552,1.240022591217457
3,54,1.1686501480797684,2.210993047467882
3,55,0.06415849266386629,0.3675398317458528
3,56,0.6183266188842717,1.4481801654535713
3,57,0.36933319222336153,0.6472832995522431
3,58,2.1665122300095785,2.417414548375553
3,59,1.4705579519663543,2.213195153566759
3,60,0.6184472493778455,0.8704168313750951
3,61,1.114475490212021,0.5953798802574475
3,62,0.26202540323166434,1.4789063611856361
3,63,0.0009792829203712744,1.9383899148170032
3,64,2.5896661163352,2.5026803281138172
3,65,1.2866831065788762,1.7236137640292972
3,66,0.2748464888626991,1.547303549236444
3,67,0.05640074840908121,1.4107277972030496
3,68,0.26632882190414814,0.7186699940715688
3,69,2.1941893800338006,1.7675190346685765
3,70,0.006964640967517836,1.3090440955117142
3,71,0.034395642087719606,0.9451911473037133
3,72,1.2412934163713871,2.2789495061174696
3,73,0.7730375696148456,1.0343477112430435
3,74,1.9049010958750907,2.327755506371786
3,75,5.7892154232474375,4.0659267023083325
3,76,0.5726684327663925,1.2231154345283792
3,77,0.47106882230858615,1.8234897970715966
3,78,0.16728761225791663,1.4236795725626732
3,79,1.2555095400082987,1.1252711933130972
3,80,3.5680990790813056,3.1041588797505764
4,5,0.8606170147318755,2.1178038231130376
4,6,9.971266653638294,5.920410982326835
4,7,0.8471076820968844,1.2992259158559554
4,8,1.1607521572123587,1.245552504784417
4,9,7.6852645655737355,4.835830339949192
4,10,0.4090297175539302,1.5476152018034202
4,11,0.684604928960796,0.9334683146910242
4,12,1.9925743154341318,1.3231083773484458
4,13,8.986111402535316,5.305180745776695
4,14,0.7523701259096122,0.686322573625431
4,15,1.128508387889019,1.8258634145858252
4,16,1.149062734913514,1.3611864824598563
4,17,13.780612940815228,7.0126055481322105
4,18,13.638845816688521,7.645119150975006
4,19,6.30185015275097,4.054617583478439
4,20,3.581484763413523,3.01531018838662
4,21,5.03402495806048,3.444330707453135
4,22,8.982169292676069,6.425447874757939
4,23,0.32542557626648805,0.9033608623637442
4,24,7.193787856984064,4.565694654200878
4,25,0.06371285070344625,0.9804011182203878
4,26,0.7543673101813828,1.2358694628871798
4,27,5.8244991242287485,3.983462354620844
4,28,0.0060239351214010665,1.273627616159537
4,29,1.8665734659419573,2.6033360847391958
4,30,0.4154315770627638,0.42308772483415014
4,31,1.5641888145574288,1.526922970375654
4,32,1.6700247944125424,1.6111266845301497
4,33,0.0703514038437044,1.5041008506027052
4,34,0.6503091509531044,1.1468230449398802
4,35,5.923173844132273,3.013999125526477
4,36,1.77598009324669,1.9318552785566332
4,37,2.277505440558122,2.1219081045085915
4,38,4.8159067287180655,3.4978291472446905
4,39,0.39282605550455385,0.6763315872625358
4,40,3.2038209011349874,3.4614277911097453
4,41,0.4913003357410073,1.0837202759778306
4,42,0.04900679330971192,0.9303549674080226
4,43,1.244105827925405,1.172048629058122
4,44,4.326818407619901,2.6979082018725884
4,45,3.403596106057621,2.090429573154418
4,46,2.2334233031842334,1.9200562257015383
4,47,15.19954963852937,8.120983899886367
4,48,3.683355026079676,3.869911183652449
4,49,6.175377678625239,3.143442649119212
4,50,14.02081632838126,7.446242890099732
4,51,0.04503282552539057,0.821809198534188
4,52,0.2185623310140828,1.4460268045562037
4,53,10.562545103814797,6.074394111217368
4,54,0.5015925356207803,1.588777964311879
4,55,2.3592282451346667,1.6862121779221722
4,56,6.633770392147714,4.34653076302121
4,57,5.745614298384015,4.744827692697425
4,58,10.635300835777919,5.83377822003922
4,59,9.01163686485238,5.7156022703738865
4,60,6.634165498158966,4.420546508721113
4,61,0.5381484189131545,0.14330671646264226
4,62,5.295325295404452,3.3531773744668865
4,63,3.31446313982529,3.2228075225656396
4,64,0.032410532287744175,1.0837441023862215
4,65,8.547400475820254,4.667565756462095
4,66,5.3524268377705075,4.021602055343076
4,67,2.4080360485940693,1.9644565516398582
4,68,1.6210449954373567,1.9905478617590968
4,69,0.09486003867921486,1.2358900765584226
4,70,2.909817735708563,1.8955610672814949
4,71,3.8995737126314367,3.344700873682868
4,72,0.45581365458537937,0.7241524266751016
4,73,7.120885648226574,3.907549890942467
4,74,0.1673559923647959,0.6422635023213794
4,75,0.3804491927547637,1.0171795794457847
4,76,6.482227030572006,4.295815093506634
4,77,1.216451663937201,1.2219339657823804
4,78,1.9051318252431895,2.3249755688191525
4,79,0.44726400137044053,1.3493640927070172
4,80,0.009933719552789596,0.6575677522236434
5,6,4.973064080586402,3.931028499090629
5,7,3.4153959585447367,3.28823215809561
5,8,0.022406384513027667,0.9618608438517572
5,9,3.4023149392096745,2.593665947122892
5,10,0.08302474621292728,0.15462669647828786
5,11,0.010057261669315476,0.8012723346389232
5,12,0.2341507737940118,0.9713220306143233
5,13,4.2848580954067454,3.265118751333219
5,14,0.003636300415807455,0.9176049343926674
5,15,0.01812208462781823,1.1310745113841563
5,16,0.020807767178028354,1.7774490282409463
5,17,7.753609184831037,4.61184754309868
5,18,7.647361614670371,4.578194666052261
5,19,2.504794158029239,1.5978144218633288
5,20,0.9308132822244819,1.461076407741448
5,21,1.731773955911799,2.3542934691907047
5,22,4.282136085543888,2.265532868175759
5,23,0.12761585671041062,0.7308794448455116
5,24,3.0780221572969437,2.5569813299004314
5,25,0.4560036399366526,1.653053261730545
5,26,0.0034988704339242956,1.193184554730395
5,27,2.2073206775300025,2.2663921528560667
5,28,0.7226367685095575,1.2491619912693281
5,29,0.19230990436519935,1.3370920806919573
5,30,0.08017655235712345,1.5472402179452922
5,31,0.10431664977442831,0.1976624366126125
5,32,4.928350509629559,3.8284429552323465
5,33,1.4230887906723486,1.6621644924028178
5,34,0.01470810651568716,0.7423596211505864
5,35,2.268224807315332,0.9125745107180085
5,36,0.1639963022897828,0.39182248931774166
5,37,0.3380796461252978,2.0180693191862744
5,38,1.6048404197635353,1.4581459436499904
5,39,0.09056253089074547,0.5028968798188317
5,40,0.74343639242826,1.1435052181423337
5,41,0.05142293943961142,0.6531378587905091
5,42,1.3203601232599342,1.7223593779394248
5,43,0.03523146201353361,1.7761025701300726
5,44,1.3280398524456454,1.3707119507967156
5,45,0.8412362174795455,1.4977631340157083
5,46,0.32122795800495213,0.5869954083823584
5,47,8.826636108588026,6.173401275397279
5,48,0.9830968636999805,1.5860701530570454
5,49,2.4252962201882986,1.6717385484488396
5,50,7.93404445443405,5.419175337284346
5,51,0.5119188870996407,1.855953267841127
5,52,0.2117729569058024,1.186614660156719
5,53,5.393135241254705,2.8768691368569645
5,54,0.048163781564143825,1.9166662975403093
5,55,0.3700087948047882,1.340065657715657
5,56,2.7156278727298035,2.9430410850456283
5,57,2.1588620119329853,1.8039844034079215
5,58,5.445158937427034,3.5232675063465666
5,59,4.302489785306303,3.2064714472984344
5,60,2.715880669888507,2.9146411739621936
5,61,0.03767809512818406,1.0903340616476727
5,62,1.8864003919604837,1.314783289713401
5,63,0.7972208485260336,1.5296050226546873
5,64,0.5590032632116938,2.0942687288612305
5,65,3.983614009534796,3.0247101459988133
5,66,1.9205435989472004,2.0249645613618417
5,67,0.3894887432443212,0.5634725002302508
5,68,0.11937591003712114,0.35819341115714076
5,69,0.38402919645314837,0.8731685288199533
5,70,0.6054774659771116,1.139479909679194
5,71,1.0962914452914023,1.600176090150841
5,72,0.06378389279436701,1.1148704336342719
5,73,3.0303996146170773,3.3161536328170027
5,74,0.2689488584782465,1.1638181484640784
5,75,2.3854805529503027,2.724951620680605
5,76,2.6189833886523117,2.2898270270036982
5,77,0.030707029709385325,1.739805320667573
5,78,0.20482020831702294,0.16721136478491105
5,79,0.06703773888079358,0.7341529861011821
5,80,1.0554737243827643,2.019253560321003
6,7,16.631028319083402,9.229716156913343
6,8,4.327852652282709,3.629691132835337
6,9,0.14861046464001423,1.2668382837086427
6,10,6.3412150979358435,4.64354604082444
6,11,5.430403833559507,4.021735780794175
6,12,3.0490241282428814,2.8613365310283156
6,13,0.025615013711955622,1.7590352004317529
6,14,5.245650599325775,4.1160623090133575
6,15,4.3907786764936025,3.6922926918150063
6,16,4.350510799673212,3.1854647792293944
6,17,0.3074630921434488,0.8628064411632882
6,18,0.28659914269451453,0.8135195272111091
6,19,0.41910428156121793,1.5850244393754491
6,20,1.6008579115123869,0.5811986737336816
6,21,0.8355202376939864,0.7641710246948504
6,22,0.025825939195688173,0.531286126658449
6,23,6.693968151173768,4.223173386240075
6,24,0.2262024867462082,-0.20261777503106293
6,25,8.440868060775124,5.849794681682228
6,26,5.240381880421342,3.9202785583754682
6,27,0.5540291456367676,2.269305772047667
6,28,9.487122195655008,6.274668332288895
6,29,3.209491086882722,3.119935209017375
6,30,6.3161311786876375,5.283403604859252
6,31,3.636862234817894,2.532952073980232
6,32,19.802728219422633,10.14963491008662
6,33,11.71672116736314,6.7421818854352
6,34,5.5286764529628885,3.351842199557864
6,35,0.5241385052007809,1.133646572088167
6,36,3.3308886078046016,2.1403348087732557
6,37,2.7178510363097232,2.64286555188186
6,38,0.9277808745876683,1.7203818620931963
6,39,6.40582371983309,4.189450564632409
6,40,1.8709020439606259,2.091241773671753
6,41,6.035881251857104,3.9469152623639605
6,42,11.41835757021223,7.085195619239755
6,43,4.171137688319039,3.1203892189021976
6,44,1.1612878710373364,1.4479211230707816
6,45,1.7235685217521306,2.3265764958474207
6,46,2.7664572183275413,3.0136392437771518
6,47,0.5489753812213101,1.9432146034312612
6,48,1.533942631899026,1.2718339712897722
6,49,0.45252600462268316,0.959039398290493
6,50,0.3442248708099597,0.3213643880311339
6,51,8.676099029260104,5.218767005528249
6,52,7.237309190996672,4.826716502737149
6,53,0.008514802600630998,0.9378568140443282
6,54,6.000046685185438,4.965448776116871
6,55,2.6300837880966927,2.112120206492668
6,56,0.33886435530770587,0.6251778999093884
6,57,0.5787103547349453,1.5736072807014105
6,58,0.010701829026617092,1.080317828762389
6,59,0.02427127191760231,1.286956933858994
6,60,0.33877506356795434,1.321281497177072
6,61,5.876480199615325,4.0601229800731
6,62,0.7337187935743112,0.30570995526585976
6,63,1.7880090139606837,1.530947493221669
6,64,8.866709183161753,5.138192132604444
6,65,0.05482036451397044,0.853428013289522
6,66,0.7126736442523783,1.1321410028957186
6,67,2.579064021035875,2.495941391361783
6,68,3.5514480369872676,3.0761652728396434
6,69,8.121004855059088,4.494681964153967
6,70,2.10804980177849,2.3974271042865842
6,71,1.3994828901701335,1.9926255144186023
6,72,6.163260661831392,4.314515363934803
6,73,0.23934842731234313,0.4107269696413368
6,74,7.555019560423855,4.997800930356427
6,75,14.247128712377448,8.164862065956857
6,76,0.3741884465757556,1.6675342608947998
6,77,4.222213623045504,4.003285209173404
6,78,3.159385816315832,3.373726850955047
6,79,6.194888330077367,4.153766251158648
6,80,10.610650185402749,6.304387746838489
7,8,3.991071446158214,3.3115098650837735
7,9,13.635409246338956,7.2601846464597575
7,10,2.4334091880596818,1.4913630232274406
7,11,3.0547806916425007,2.291125049808751
7,12,5.438085360947246,4.329327137330887
7,13,15.351263666281058,8.510067683999292
7,14,3.19614748384835,3.349364194828892
7,15,3.9310885189777665,1.571487817946382
7,16,3.9693707311766957,2.1910821521945327
7,17,21.461069168440382,11.668690217792342
7,18,21.28406237295087,12.086128457145874
7,19,11.769929886621712,6.8501533939508095
7,20,7.912213123139093,4.9082801893228964
7,21,10.011198602749479,5.944728553746193
7,22,15.346111070418985,7.7916066680089555
7,23,2.2226199321311095,2.6903444032854815
7,24,12.978065966370847,7.147650623266738
7,25,1.37545649903274,2.2324945781235965
7,26,3.2002624623034897,2.56486952217057
7,27,11.11411868700789,7.091139537168486
7,28,0.9960010921636644,1.6696295365706153
7,29,5.2285876848291375,3.5609565971354478
7,30,2.4489882135028025,2.337624930285753
7,31,4.713500971553635,2.620261681221029
7,32,0.1383169455031786,1.0721731363371068
7,33,0.42921646329360075,2.0726283927028657
7,34,2.9818451775789887,3.145019370783852
7,35,11.250266376989162,6.132621397145544
7,36,5.076205285974005,3.7909455686559643
7,37,5.902592499622542,4.0752861921850405
7,38,9.702614186119007,6.259901233118208
7,39,2.3936511542086847,2.2439020198654487
7,40,7.345761688209427,4.5561288475396635
7,41,2.6286549533087507,2.979642864834699
7,42,0.4886146295779571,1.3525055989249835
7,43,4.144397967568289,3.6999311447573016
7,44,9.002910870116427,5.9886485367304605
7,45,7.646708739974484,4.661110749227788
7,46,5.831494480132739,3.8322471028877896
7,47,23.22318998291133,13.576511208455175
7,48,8.06327933997746,5.127380832708686
7,49,11.596853020372173,6.419112298506074
7,50,21.76056972052047,11.280263221267722
7,51,1.2827689881460944,2.128450711701926
7,52,1.926241520003989,2.043267620550131
7,53,17.39216500067108,9.300036525071048
7,54,2.6523917306252516,2.663488280930938
7,55,6.033716602183918,4.09673264861992
7,56,12.22198252804234,6.2807537286396915
7,57,11.005047449222658,6.796866501966735
7,58,17.485489406684778,10.409340054764005
7,59,15.384620700640705,9.972235465636587
7,60,12.22251882155838,7.128710692810192
7,61,2.7356185112831115,2.484134084746829
7,62,10.37833228552983,6.992464545382317
7,63,7.512813688545221,4.8407679777408505
7,64,1.2109104948125058,1.7431261789462142
7,65,14.776169092991326,8.072775350780374
7,66,10.458211259013922,5.531918073150366
7,67,6.1116211666461275,4.5121545512329915
7,68,4.811824726827567,2.7691272450076614
7,69,1.5089127533468785,2.324784498147171
7,70,6.896943861968148,4.054389151540244
7,71,8.381710334845941,5.32347214662212
7,72,2.5456976615355025,2.0867129650886085
7,73,12.88008328713255,8.027341762544944
7,74,1.7675069581503833,2.034176680178482
7,75,0.09216014448799469,2.025627748497568
7,76,12.015972874376542,6.46614759750848
7,77,4.093796326704806,3.2538297041202813
7,78,5.2929888492238915,3.6701653650655124
7,79,2.5254375167781054,2.402690544017514
7,80,0.6735755449355257,2.1347483582729874
8,9,2.8725127516691704,2.728915390880728
8,10,0.19169315916821653,0.5220838752455048
8,11,0.06248676208398247,1.2979987902119057
8,12,0.11169208630344586,0.8480363550738476
8,13,3.687560750483059,2.6071028902061344
8,14,0.04409553460100203,1.5449764313171854
8,15,0.00022708473045507258,0.6989435508521131
8,16,2.957887860551214e-05,0.810149625649235
8,17,6.942396114774853,4.487401684589362
8,18,6.841879782457317,4.894032839601353
8,19,2.0533930667431255,2.3174914348021574
8,20,0.6643864254971352,1.2149857567896318
8,21,1.3602118485587547,1.5440176914356807
8,22,3.6850356091754315,2.262452973820951
8,23,0.25696914310307023,0.7485670272552034
8,24,2.57519583911139,1.9604073766454484
8,25,0.6805722651946903,1.2656406617236224
8,26,0.04361367512536107,2.015188356147261
8,27,1.7849436277998287,1.5547370970066985
8,28,0.9995361965304728,1.351853564312417
8,29,0.08343080357432554,0.015516199298859945
8,30,0.1873524281047363,1.3939617612076218
8,31,0.030030553381096323,0.22629087977704554
8,32,5.615366603772941,3.3543885408042917
8,33,1.8026297416444863,2.42248255504274
8,34,0.07342181756477661,-0.015753306007092904
8,35,1.8397533050576933,1.9678368587264665
8,36,0.06516631919276379,1.4330479829289453
8,37,0.1864154409672182,1.855929838703748
8,38,1.247991367784109,1.1639491296472477
8,39,0.2030617317569317,0.7895184407585334
8,40,0.5077131841416576,2.1560747537721294
8,41,0.1417175307009122,1.0583286930596574
8,42,1.6867693950714886,1.4752527304009084
8,43,0.001444975632421617,0.6419795691625972
8,44,1.0054443727172075,1.016444024574871
8,45,0.5890588285817494,1.0746933115778783
8,46,0.17395750681677208,1.6310889916330584
8,47,7.959608959652718,5.423687514113092
8,48,0.7086689756526228,0.7671993364136392
8,49,1.9814746790360713,2.0980303768701534
8,50,7.113187532999275,4.355513898963379
8,51,0.7485237909710967,1.7654820975377694
8,52,0.3719482247255077,1.107794248748104
8,53,4.72029875612774,3.5459117189637532
8,54,0.1362718010439721,0.9888332970427365
8,55,0.2103101620382468,0.011612115700011971
8,56,2.2446889327056296,2.145845689037137
8,57,1.7413943583399254,1.2348237044049193
8,58,4.768977246214347,3.758052828945594
8,59,3.703918745131616,2.5120454263659138
8,60,2.2449187676987066,1.8199530558128585
8,61,0.11819574833018552,1.0546464616589415
8,62,1.4976259766893156,2.0377099654568482
8,63,0.5523233844032701,1.1912897833020706
8,64,0.8052421034549699,2.223712437749995
8,65,3.4084975501359924,3.5286577058109003
8,66,1.5280647542604167,2.6217666732152036
8,67,0.2250579307688673,0.99536960310505
8,68,0.038345694801620034,0.2781936193493826
8,69,0.5919586883135711,1.906018601275925
8,70,0.3949326889420003,0.9892937018211121
8,71,0.8052401601803356,1.4217032360911717
8,72,0.16179891246736358,1.3950595076612669
8,73,2.5316522828688037,1.4636079411780756
8,74,0.4466120822918788,2.037866643812188
8,75,2.8702720346183073,2.8726171818608073
8,76,2.1569026264240625,2.2545871042477676
8,77,0.0006526282991559211,1.4457846893889235
8,78,0.09173813806596902,1.3243453386966584
8,79,0.16695730560812608,1.1418927105886019
8,80,1.3854470129145282,1.538836345384984
9,10,4.548309740248859,2.9045837329465383
9,11,3.7823342077124105,3.034774244307889
9,12,1.8513554355061073,2.106279247638891
9,13,0.050829220880455585,1.5670140117843272
9,14,3.628408779197924,2.9145343939585606
9,15,2.923820313450708,2.0353093988350737
9,16,2.890977699377762,1.6573724259905531
9,17,0.8835883891955956,1.3780131135928322
9,18,0.8479644099050697,1.4102530166077494
9,19,0.06858237091214335,0.9852453940592718
9,20,0.7739598153442478,0.6217234589943118
9,21,0.2793837953103842,1.676924467922946
9,22,0.0505331379604887,1.5615814420971355
9,23,4.84779169262485,3.0122532640051793
9,24,0.008119310001042901,1.4070507108115984
9,25,6.349477342846837,4.651154102329247
9,26,3.6240270919863544,2.831237084317024
9,27,0.12875973170569915,0.5901305527558112
9,28,7.260960555361262,5.437171045311143
9,29,1.9768500006752803,2.1788857172237535
9,30,4.527069649215078,3.138016097001518
9,31,2.3151315328601583,2.543988464266534
9,32,16.52036643595086,10.071287461900505
9,33,9.226220132472053,5.364529992891594
9,34,3.8644226904539183,3.2779226178553538
9,35,0.11456453152811494,2.0288623511264117
9,36,2.0723673747418423,1.4779012702531815
9,37,1.5953972140966575,1.5230718126842973
9,38,0.33375294308433157,0.8679489312460633
9,39,4.603052684707954,3.222362773829367
9,40,0.9649308435809206,1.377478553848363
9,41,4.290295193059876,3.295545316213463
9,42,8.96167540335377,5.070649941609516
9,43,2.7451057047333407,2.0612211079262237
9,44,0.47904448548305445,1.3901674847328152
9,45,0.859972843639619,1.5074423516866646
9,46,1.6326878755432852,2.2533838423517425
9,47,1.2688423083341014,1.839098666629871
9,48,0.7276501124455971,1.7497483740031803
9,49,0.0824839851901108,0.4697659728243053
9,50,0.9451866059985025,1.2808851474413598
9,51,6.5537104996237066,5.201045225253576
9,52,5.311754877594729,3.8519164620731994
9,53,0.2282698740860773,1.487831417816197
9,54,4.260091847012564,3.2664132920876794
9,55,1.52832155023362,1.9768287035812029
9,56,0.03865953815701706,0.9038777433144218
9,57,0.14079745339829974,2.8561883357123055
9,58,0.23907202747119108,0.9214580525307465
9,59,0.05276570936592146,1.0072222458113849
9,60,0.03862938237692124,-0.19310347153916396
9,61,4.156073325745419,3.6311699916700704
